x,y,track_fid,track_seg_id,track_seg_point_id,ele
138.904305,35.35287,0,0,684,584.2
138.904213,35.352867,0,0,685,584.6
138.904064,35.352856,0,0,686,585
138.90401,35.352849,0,0,687,585.2
138.903906,35.352835,0,0,688,585.4
138.903801,35.352818,0,0,689,585.6
138.903582,35.352775,0,0,690,585.8
138.903466,35.352743,0,0,691,586
138.903353,35.352717,0,0,692,586.4
138.903242,35.352696,0,0,693,586.6
138.903134,35.352674,0,0,694,587.2
138.903028,35.35266,0,0,695,587.8
138.902927,35.352643,0,0,696,588.4
138.902822,35.352638,0,0,697,589
138.90272,35.352634,0,0,698,589.2
138.902625,35.352621,0,0,699,589.4
138.902534,35.352598,0,0,700,589.6
138.902442,35.35257,0,0,701,589.8
138.902347,35.352552,0,0,702,590.2
138.90225,35.352528,0,0,703,590.8
138.902151,35.352514,0,0,704,591.2
